date,SPY,EWU,EWJ,EWG,EWQ,EWC,EWL,EWA,EWN,EWD
2021-06-30,405.687,31.2685,66.0159,33.3406,35.8101,36.5297,47.6741,24.9736,47.6699,44.9471
2021-07-01,407.927,31.4689,65.9664,33.4173,36.0181,36.8821,47.8211,24.8873,47.5326,45.131
2021-07-02,411.047,31.5937,66.3774,33.5328,36.0181,36.8821,47.9976,25.1374,47.6403,45.5581
2021-07-06,410.301,31.3923,66.1328,33.157,35.5739,36.5982,47.8113,24.801,47.2472,45.2672
2021-07-07,411.754,31.6025,66.1625,33.4852,35.6867,36.4701,48.174,25.0696,47.503,45.7322
2021-07-08,408.396,31.0956,65.1356,33.0318,35.1103,35.951,48.1152,24.6856,46.6567,45.238
2021-07-09,412.761,31.7175,66.8854,33.6483,35.8665,36.5198,48.3113,25.1084,47.4141,45.7906
2021-07-12,414.236,31.7459,67.0805,33.861,35.9802,36.5098,48.6544,25.0696,47.8467,46.1389
2021-07-13,412.828,31.6222,66.8656,33.5911,35.6964,36.3917,48.4682,24.926,47.7785,46.0416
2021-07-14,413.432,31.5357,67.1984,33.7357,35.8286,36.1862,48.527,25.0221,48.1222,46.2361
2021-07-15,412.032,31.1723,66.3774,33.3308,35.4407,36.0294,48.2035,24.7816,47.6205,45.8674
2021-07-16,408.798,30.8952,65.703,33.0609,35.1948,35.6075,48.1544,24.6089,47.0892,45.4121
2021-07-19,402.76,30.0632,64.7642,32.3483,34.3812,34.7945,47.6643,24.0892,46.2923,44.6854
2021-07-20,408.53,30.2262,65.5366,32.5017,34.7127,35.3534,47.8701,24.3878,46.4987,44.8119
2021-07-21,411.842,30.8284,66.006,32.9842,35.3746,36.0195,48.4191,24.7525,47.6008,45.7322
2021-07-22,412.702,30.7518,65.9664,33.0609,35.3465,35.9808,48.1152,24.7146,48.0935,46.1389
2021-07-23,416.943,31.02,66.3378,33.3308,35.7246,36.1962,48.6152,24.8873,48.693,46.6233
2021-07-26,417.966,31.1919,66.1031,33.3211,35.9326,36.1862,48.576,24.9163,48.6732,47.1652
2021-07-27,416.073,31.2302,65.7416,33.225,35.8286,36.0691,48.5858,24.8679,48.2209,46.9813
2021-07-28,415.899,31.2489,66.0942,33.292,36.1037,36.3232,48.7819,24.801,48.8115,46.8558
2021-07-29,417.623,31.6222,66.319,33.5425,36.3583,36.6955,49.0466,25.0124,49.402,47.3209
2021-07-30,415.592,31.354,65.5951,33.2629,36.2738,36.5883,49.2524,24.7719,49.1561,46.8948
2021-08-02,414.724,31.4591,66.2308,33.3308,36.4915,36.5098,49.4485,24.9542,49.3032,47.03
2021-08-03,418.093,31.8324,66.7191,33.4173,36.8511,36.5297,49.6838,25.1568,49.4602,47.1847
2021-08-04,416.043,31.7459,66.0348,33.5134,36.7559,36.4513,49.4583,25.1374,49.7456,47.3598
2021-08-05,418.677,31.8707,66.4259,33.6775,37.0018,36.6865,49.5759,25.3198,49.874,47.3306
2021-08-06,419.356,31.7843,66.2893,33.4755,36.9833,36.7451,49.1348,25.3198,49.638,46.7683
2021-08-09,419.029,31.7558,66.2496,33.3881,36.8599,36.627,49.1544,25.2238,49.8246,46.6136
2021-08-10,419.536,31.9179,66.2893,33.4658,36.8978,36.8722,49.272,25.3585,49.9826,46.6817
2021-08-11,420.581,32.2145,67.1102,33.6105,37.1252,37.0588,49.3995,25.4836,50.2088,47.1175
2021-08-12,421.853,32.0711,66.8854,33.8027,37.1816,36.9804,49.5367,25.4061,50.0409,47.1175
2021-08-13,422.609,32.243,67.0904,34.0532,37.4275,36.9605,50.0367,25.5796,50.4152,47.4366
2021-08-16,423.604,31.9758,66.6309,33.8804,37.1816,36.7451,50.1445,25.3101,50.1693,46.6428
2021-08-17,420.829,31.7843,66.0744,33.5716,36.7841,36.3629,50.0955,24.6952,49.5985,46.1291
2021-08-18,416.233,31.6123,65.7317,33.6105,36.3962,36.1565,49.9485,24.5032,49.7456,45.8772
2021-08-19,416.865,31.1251,65.1068,33.2541,35.7537,35.4904,49.6348,24.3006,49.6084,45.0736
2021-08-20,420.187,31.2685,65.1554,33.3503,35.9238,35.7554,49.821,24.3491,49.9728,45.703
2021-08-23,423.882,31.4787,66.0159,33.6008,36.2835,36.4801,50.0661,24.5895,50.7796,46.1389
2021-08-24,424.56,31.5171,66.6022,33.7163,36.1979,36.7451,49.9583,24.801,51.0649,46.2644
2021-08-25,425.442,31.6605,66.4744,33.6386,36.3117,36.7937,49.674,24.8679,51.1627,46.3519
2021-08-26,422.935,31.4689,66.1328,33.4173,36.1221,36.3332,49.5759,24.6371,50.8674,46.0708
2021-08-27,426.715,31.7459,66.5923,33.7454,36.4439,36.8136,50.1543,25.0027,51.694,46.6817
2021-08-30,428.59,31.7273,66.5042,33.8415,36.4439,36.755,49.9877,24.993,51.8421,46.8169
2021-08-31,427.968,31.5642,66.8557,33.6775,36.5858,36.5982,49.8406,24.9163,52.0979,46.4103
2021-09-01,428.199,31.7558,67.9411,33.7648,37.2953,36.8334,49.9779,25.1665,52.4317,46.6914
2021-09-02,429.501,31.9758,68.254,33.9085,37.3333,37.2643,49.9387,25.3779,52.8849,47.3977
2021-09-03,429.396,32.0043,70.1891,33.8415,36.926,37.3427,49.7426,25.5118,52.8059,47.1555
2021-09-07,427.874,31.6988,70.9219,33.8221,36.9833,36.9119,49.3799,25.3779,52.9145,46.9522
2021-09-08,427.347,31.5171,70.6189,33.3503,36.7092,36.6766,48.7426,25.2335,52.3931,46.1486
2021-09-09,425.508,31.2872,71.2448,33.2726,36.7092,36.755,48.674,24.9833,52.1275,46.2361
2021-09-10,422.167,31.3068,71.1665,33.225,36.5479,36.4999,48.4191,24.801,51.9695,46.1389
2021-09-13,423.23,31.574,72.144,33.4658,36.718,36.617,48.4583,25.0027,52.2549,46.1972
2021-09-14,420.953,31.3068,71.7429,33.4173,36.5197,36.3332,48.5172,24.7525,52.4415,46.2838
2021-09-15,424.475,31.5357,72.447,33.3881,36.4536,36.8235,48.3211,24.993,52.5008,46.3714
2021-09-16,423.796,31.4591,72.2806,33.3017,36.4439,36.4999,48.2623,24.9163,52.6785,46.5066
2021-09-17,419.67,30.9434,71.7726,32.8007,35.9423,36.0294,47.4486,24.4548,51.8026,45.5483
2021-09-20,412.674,30.4551,70.7367,31.9531,35.223,35.2938,46.7918,23.8205,50.6314,44.2496
2021-09-21,412.292,30.7037,71.3715,32.3289,35.7537,35.4417,47.2819,24.0989,51.0748,44.1825
2021-09-22,416.301,31.0573,70.8536,32.6269,36.1318,35.8825,47.3996,24.2531,51.379,44.7535
2021-09-23,421.366,31.4208,71.2646,33.0706,36.7656,36.3332,47.8407,24.6186,52.1858,45.7993
2021-09-24,422.065,31.1438,71.02,32.7337,36.3399,36.1664,47.2035,24.3491,51.4876,45.1796
2021-09-27,420.848,31.3068,70.9615,32.7813,36.4254,36.4602,46.7526,24.4935,50.8823,44.8022
2021-09-28,412.377,30.7322,69.4266,32.0978,35.6118,35.7743,45.7036,23.7721,49.4119,43.698
2021-09-29,413.067,30.7901,69.3879,31.9434,35.536,35.5887,45.8604,23.7052,48.9201,43.2524
2021-09-30,408.012,30.8382,68.664,31.722,35.2327,35.5787,45.6644,23.8584,48.4569,43.446
