,SPY,EWU,EWJ,EWG,EWQ,EWC,EWL,EWA,EWN,EWD
2021-03-22,0.7004645911261841,0.1565007022936363,0.02651897979764642,-0.01410285752380477,-0.12862855860927916,-0.05412536412628851,0.07935625852588662,0.05170600048242961,0.015961715330251067,0.16634853270333827
2021-03-23,0.6025027207784605,0.02714340138376253,0.08445869943066006,-0.03997146802787484,0.060241627182662266,0.11271903958853617,0.12944889464323547,0.04870157541370064,-0.08655876909002855,0.06131427869688586
2021-03-24,0.4323299840993102,0.22455261328549006,0.14203727068351968,0.24004047476393703,-0.21644830192252826,0.30651419987968015,0.20247809959968274,-0.042549436867848706,-0.1227542368822688,-0.1662006666389741
2021-03-25,0.5208497602236661,0.02760789725846181,0.07449808110867273,-0.01828288769107775,0.11785135451181404,0.1193300486439507,0.10333674478689632,0.03377878416676046,0.0035421908291837782,0.017488026161671878
2021-03-26,0.6629210598949548,0.18836555505968988,0.05216371883558236,-0.01648972281726055,0.07757463252912271,-0.033997718454186254,0.12791445252225228,-0.01899476330633435,0.005070781221026498,-0.04452799548484729
2021-03-29,0.5419781587889324,0.02042944211271836,-0.0015122472624752449,0.025573161525784826,0.09685723723581925,0.11468965271600239,-0.0046329126184851055,0.10912138314435205,0.09875851162168768,-0.001262387264336772
2021-03-30,0.5789439795417359,0.0382914293821365,0.05513255921389907,0.05516472017965146,-0.018532688612995826,0.03737143343159851,0.07371080493979112,0.12750411039036388,0.03989199471018293,0.012521656823636599
2021-03-31,0.6240060144335274,0.0466596471349025,0.10700322766520912,0.040680215678913584,0.09294980793644206,-0.02402731520091646,0.05124467788548547,0.03946946507274907,0.04290867772258333,-0.02089441832889615
2021-04-01,0.6110103756018788,0.060066081845530694,0.1624242479719118,0.0679783003329745,0.03844931302551584,0.08064696640426199,-0.014421436330438473,-0.05938020424064855,0.010257828038708236,0.04296852735030534
2021-04-05,0.5960216853311545,0.0737977240955348,0.0733563775084142,0.0377913526443821,0.038529403862299944,0.050472317731194385,0.05101499718915275,0.04140220523176814,0.027808926106974784,0.009805010299124456
2021-04-06,0.6103641864378997,0.05379597057187669,0.07376547841802253,-0.010785892146981686,0.09513396554820346,-0.005830583147876433,0.03340682161982069,0.06660689574484024,0.031066051991670507,0.052477104962524196
2021-04-07,0.6491199508940272,-0.11733807925277064,0.19033368714102428,0.06962134831107322,0.10479448772937597,-0.017283619143642497,-0.07304007460069895,0.09697636792051033,0.08911978151848368,0.0076961494826173205
2021-04-08,0.6018990877155977,0.060941363976767325,0.08226040965743142,0.0540327785134345,0.04807967067499691,0.03973687330654933,0.03528895618814888,0.027562654250962063,0.030150393257017665,0.02004781245909425
2021-04-09,0.642693844197421,0.09225170964220643,0.051852393001130856,0.035850934647992765,0.061048256587547464,0.04133769295195766,0.04452559217838223,0.002347265757640584,0.03575500042633693,-0.007662689390616011
2021-04-12,0.5973869300562696,0.08153423304567708,0.06379809613010481,0.08374535861604,0.0353514273734257,0.015767556836855753,0.022523791164643436,0.06903793829293702,0.029265890264283997,0.001588778219762591
2021-04-13,0.6100753000223287,0.06673600963557345,0.07682818471235953,0.0549374482570711,0.05173447056293375,0.02164087516595401,0.03889288906056974,0.025690250571934154,0.032953023837652,0.020511548173623693
2021-04-14,0.6282849411412054,0.028841937138882192,0.09159440650508542,0.07671605122765515,0.03163050444919721,-0.008248209585076608,0.05898632665566315,0.06219260175393375,0.0108545658807833,0.019146874832671135
2021-04-15,0.5516532013982284,0.05298400040889027,0.0314313023781878,0.062091428363952025,0.06582234007033567,0.0616661846238585,0.04991544546529665,0.06167014916539625,0.02808814804362299,0.03467780008223134
2021-04-16,0.6002136472051511,0.06288858188899359,0.07964019213090485,0.047741369848331404,0.04890084373913612,0.039764353368455754,0.03991108416913215,0.031788637491157304,0.03287781809625688,0.016273472062480893
2021-04-19,0.5803888599105537,0.056262890221406646,0.05730206024639809,0.05552027766705836,0.07384733042194155,0.09327025531447701,0.07274894490835736,-0.0011825787120052491,-0.023154904965714176,0.03499686498752688
2021-04-20,0.6455140558029865,0.07173729048332668,0.07170733264178646,0.06615219516271512,0.041696033699423526,-0.018096868923822427,0.02792842285573566,0.06336597492977347,0.01457489110050453,0.015420672247570467
2021-04-21,0.614292025630066,0.07243436550737188,0.049880194163179216,0.057770313296729395,0.008726030551227018,0.0465999111383413,0.048708885322862876,0.06635583826134536,0.005994154064177138,0.02923828206469994
2021-04-22,0.592145522403552,0.06020601124500788,0.08348670789116965,0.04182752047201138,0.014461052796460663,0.03812683373957035,0.031292285810467356,0.06673965973929172,0.03973960699223039,0.03197479891023867
2021-04-23,0.5953469823047951,0.05852933277333143,0.07718562869141349,0.05322171129405513,0.05554018320772547,0.04278270466834074,0.04936140728291897,0.030153802111934573,0.023243241252680204,0.014635006412804977
2021-04-26,0.5889055159127492,0.046278784084840874,0.07783303453746171,0.04375246626847575,0.06377370202745347,0.0417713128408523,0.06327161214879808,0.0399641407494714,0.03238677451131751,0.002062656918579634
2021-04-27,0.6040367250486718,0.06401328789692139,0.08423290581184698,0.06398796905331694,0.044662959649728155,0.04767364330403947,0.03400618968759542,0.01818636541681496,0.01849151078199675,0.020708443349068167
2021-04-28,0.6020079521175842,0.059549796080395206,0.07872850061907487,0.05054343512077308,0.05120926310346345,0.03734846300152929,0.039410314055809754,0.03144242334524014,0.03129870966535054,0.018461142890779443
2021-04-29,0.5892655536731279,0.07722686855399727,0.07954117086006378,0.11017326841915222,0.004003195849235857,0.09996919860707877,-0.04822887706207387,0.004368487970912064,0.05751726661550659,0.026163866512999265
2021-04-30,0.5615235485739123,0.10128366016392833,0.11695427582652991,0.06485168099284859,0.0023835542045641043,0.11705875137245306,0.04332797108257021,-0.034647906866445505,0.010714377287094859,0.016550087362544146
2021-05-03,0.6219531705183331,0.04735450982769157,0.0626679596952331,0.03858475804220635,0.02373648269022012,-0.0009326698338757891,0.02089962724663048,0.1084094669647691,0.03867329896016923,0.03865339588862287
2021-05-04,0.6044335706121854,0.060288410834709545,0.07459526575477907,0.028555953550494374,0.06767892184845332,0.04868212997208877,0.04678190705858,0.03569244220479957,0.01750358390840964,0.015787814255500365
2021-05-05,0.6116788641056308,0.05600162257076543,0.08381124080301977,0.0502324414073311,0.04895662956121869,0.03849365049466129,0.030445558042945423,0.0306034803664103,0.02541800493030878,0.024358507717708425
2021-05-06,0.6052986882922614,0.05029638965673443,0.07749713346180293,0.05482164974895774,0.0500837282820939,0.03197595799943545,0.022859762022906023,0.04786198712843515,0.03187900831467712,0.02742569509269591
2021-05-07,0.6050903529235684,0.0490564714193131,0.08591824907751107,0.045142008422826285,0.07123940829773563,0.024037567373132042,0.03183515624103179,0.03522085577511053,0.040939607860606145,0.011520322609164978
2021-05-10,0.5917924165048597,0.07050465526896639,0.09242610389096972,0.055047237908806,0.02779672186220954,0.05890592493350839,0.04378124089002354,0.019260388710404436,0.007000335631602701,0.033484974398649434
2021-05-11,0.601502925002923,0.057328623300817845,0.06574563522703021,0.049744102831746385,0.05608264350843545,0.04184915461931692,0.035960365622531916,0.03773801427475535,0.037886288940092994,0.016162246672349938
2021-05-12,0.5874550904203343,0.07535678258826149,0.033838998548412956,0.06380942812556052,0.07004022323968767,0.05872366921808369,0.0585818483632346,0.044405731351279974,0.024344189905023003,-0.0165559617598783
2021-05-13,0.5961686208799744,0.0664456955791979,0.06024644571690583,0.036850106323586956,0.06511950363249054,0.09345212992972769,0.029008884867920484,-0.003096136443874909,0.02017541328170897,0.0356293362323621
2021-05-14,0.6051047118054146,0.06322805189483374,0.06860082967894221,0.05057570489203662,0.04466053007106117,0.03256718442969342,0.045897756266504344,0.04886289329755293,0.029122939279910727,0.011379398384050216
2021-05-17,0.5965853711967738,0.06291180306076723,0.07879438225261001,0.055192549107883626,0.04485392638249117,0.04721269545096365,0.04445267496001358,0.028233922481805788,0.025289755715329924,0.016472919391361317
2021-05-18,0.5702790284730621,0.04295699754867577,0.0702717354251111,0.09161982449640418,0.060646348195350405,0.054612724203262145,0.0008515862279127548,0.021914680094416494,0.03655769553073842,0.0502893798050666
2021-05-19,0.6074947744735725,0.06367442749526919,0.08319482713997113,0.03479167402830702,0.08082869288162957,0.029028094849988563,0.040270755631970113,0.026531868620272604,0.03145851220339037,0.002726372675628965
2021-05-20,0.6025065254176784,0.07105777953594532,0.07852503746262053,0.06611644418920369,0.03277341721620273,0.01771672566366228,0.02896669126969775,0.0403174148198428,0.054563332959270974,0.007456631465875509
2021-05-21,0.5888598183573439,0.05256819909754322,0.0850067700780433,0.05614107056174882,0.04811467621385375,0.04758872555895846,0.04363344670673984,0.03301589229304494,0.03337431474044536,0.01169708639227831
2021-05-24,0.5973870151641614,0.06221417784768699,0.07912124957530466,0.043905088834709706,0.05064315846628808,0.039776082377816525,0.04235884776491514,0.03039850218525238,0.02881752640298604,0.0253783513808793
2021-05-25,0.5516056014425582,-0.00548674989410755,0.1084036620534457,0.07779842167838086,0.07053187633358049,0.07037148798178376,0.035835154831565214,0.06745648452719506,0.011130320987507136,0.012353740058091079
2021-05-26,0.6200797261001965,0.04533593945719505,0.08734978797544275,0.06551533775401586,0.06582181681613526,0.031797044869290886,0.0025039674047322076,0.024017392163516234,0.022329444434694274,0.03524954302478094
2021-05-27,0.5990549203048898,0.05954512081144859,0.08047007492313073,0.04825146904573886,0.05122410727955721,0.03897696447305541,0.0414802430836081,0.030292681217526426,0.02986895586408274,0.020835462996961908
2021-05-28,0.5994092295528588,0.06066968339997771,0.07990181589351457,0.04994495563813593,0.049065125414663104,0.040359650199600694,0.0400768631891601,0.03080086567163436,0.02953703119406013,0.02023477984639464
2021-06-01,0.5725707215190179,0.055330964815282435,0.07719404010788054,0.06560286761805756,0.03599038760879978,0.040411633793964265,0.04597181022946933,0.06929611873416941,0.024764652276605573,0.012866803296753038
2021-06-02,0.5922175527450588,0.051264189117512016,0.07574570604673035,0.04439724003937177,0.06624710423155197,0.050201286840643004,0.035723518121487066,0.031796206725442006,0.03547624389458156,0.01693095223762146
2021-06-03,0.5965899720168663,0.04732545808504782,0.0619185997512528,0.07963676437836467,0.07022108383473998,0.007359002033606112,0.033680381742996125,0.055984524013974725,0.0359941095077824,0.011290104635369056
2021-06-04,0.5997656405905856,0.06969959697716582,0.08360713231342198,0.05374052925671285,0.04293670991610344,0.049259465838554284,0.040042000244051766,0.016638596222121,0.0232761626683686,0.02103416597291483
2021-06-07,0.6236482476027714,0.05117307796541274,0.0832960139613238,0.057950841150942047,0.07873707049895978,0.04552099431470067,0.0005131480131484582,0.035442148767610836,0.02102580436165766,0.0026926533634726627
2021-06-08,0.5950092826042995,0.06369449779438476,0.08775794108018042,0.058064867241075,0.04340456969316185,0.04234874805516995,0.05612238586354132,0.03193592488342151,0.010902758657846475,0.01075902412691941
2021-06-09,0.6058927932731017,0.07894067584168322,0.06901435044041918,0.05479415243410199,0.05474012857228738,0.02956180618075788,0.02050228452627354,0.028779368591304165,0.035277463418640735,0.022496976721430015
2021-06-10,0.5996770907599653,0.053637916935592875,0.08011607193749391,0.048395259379809985,0.058569293584024275,0.048193201378375086,0.0382016025635431,0.022549607866502005,0.027488828822757237,0.023171126771936276
2021-06-11,0.6229327550944738,0.018463005917930483,0.06611613981581366,-0.003289009184042116,0.10400242017739283,0.05488773036602923,0.01052388303000154,0.07817674952873886,-0.08600763587835246,0.1341939611320142
2021-06-14,0.5897836623291771,0.06403358704187495,0.08514162981229727,0.03828616268625992,0.05293600382600225,0.0476237191010202,0.02877345095413207,0.026096026535316588,0.04182190088844895,0.02550385682547071
2021-06-15,0.6004005559220714,0.05780082697794225,0.06823364071595309,0.0500738040813415,0.05594137052745775,0.03692870874649712,0.046723999947744566,0.038353170434364696,0.028933480972847633,0.016610441673780015
2021-06-16,0.6125501996241977,0.06944667898901023,0.10072960327562314,0.04673276394740709,0.033695156983955164,0.03852987561445364,0.03799416220836634,0.015673957018624667,0.02189730715130085,0.022750295187061113
2021-06-17,0.6084607780362404,0.06288893032758623,0.08000245762806137,0.05497421847234173,0.05073339551008074,0.03687177841128954,0.03311535529403623,0.029086171623949927,0.02954453470253071,0.01432237999388303
2021-06-18,0.6106257417126624,0.03618770907811524,0.06735138229501171,0.044905605888676786,0.07396201300143293,0.04716504332987303,0.04883322106743335,0.02505550206584329,0.016468569833976758,0.029445211726974337
2021-06-21,0.5984203850726657,0.03576813188469241,0.07697152144211879,0.04416491532012863,0.07842417733429892,0.034705794403734634,0.03480766850581785,0.04584107032538797,0.03588477150411469,0.015011564207040357
2021-06-22,0.5923836701908303,0.05434923363812762,0.07484412042867186,0.05373760688547398,0.055758421320806,0.03471225530682517,0.03802215674328732,0.045662094307384354,0.03596642964322028,0.014564011535373178
2021-06-23,0.6048292401330178,0.06938870036184412,0.07825890455617829,0.05259958709285795,0.04315430407713601,0.03976428070563149,0.033419139794354874,0.02333325833436601,0.03283105005430181,0.022421534890311748
2021-06-24,0.6017664931006476,0.10578899722665247,0.08631345789057175,0.06266897961662457,0.006498840737241293,0.0501406269206728,0.04982264646846975,0.012681790822455978,0.0014893623011129975,0.022828804915550793
2021-06-25,0.5998750422402188,0.06251092078819535,0.08070220315777886,0.0381710429850154,0.058905272539631924,0.03797926408802898,0.04854191793591433,0.020766518840323676,0.01936111931276451,0.033186698112128175
2021-06-28,0.6163459796963799,0.0674165934084492,0.08055394802510556,0.06884387136493426,0.04054745127476632,0.05406667734952997,0.0466328145782104,0.015029086393603622,0.008425534499852842,0.0021380434091680793
2021-06-29,0.6076368199826968,0.050537022051782156,0.06906027975024338,0.059213709952184404,0.05900278302658862,0.037740581805693174,0.032145416141520514,0.043495037610026134,0.022679347674396128,0.018489002004868506
2021-06-30,0.6074166623088897,0.061867198320865124,0.07045050237002089,0.05193332271330018,0.046562981707629514,0.050399167874973005,0.03572418341467316,0.028413583790138457,0.03046116506664638,0.016771232432863575
2021-07-01,0.6014136315507194,0.06104508590225552,0.07523156658046413,0.04456169215691332,0.04823392178509577,0.030107389858329392,0.043851747091546094,0.03941780680414452,0.03380389807262479,0.022333260197907004
2021-07-02,0.5934773976724937,0.052751530075890556,0.07728512787405681,0.05861876887177073,0.05949827315397711,0.04051602295930142,0.03715901983525458,0.03807375408640032,0.03376923858683135,0.008850866884023595
2021-07-06,0.6197202974299135,0.06162575131206939,0.08878240817719954,0.05215280932077675,0.04750018402760278,0.027430662218604067,0.030425842799567372,-0.004172351105954856,0.03019685387604007,0.04633754194418133
2021-07-07,0.5975881166667062,0.06521886092837105,0.0802485916290803,0.065698874647439,0.04537519619757377,0.040616534065283864,0.039549678425344265,0.027639543582366335,0.022103961000014313,0.015960642857820933
2021-07-08,0.6091811200284654,0.0680008560886905,0.06895926160746442,0.051370265986910905,0.03733828797856208,0.03211472911558237,0.06050869564469112,0.022852981510977744,0.01604885574439883,0.03362494629425676
2021-07-09,0.6081617463417288,0.06701500947544209,0.05456716319343455,0.021275174736126144,0.06292185816701779,0.032109593187852656,0.05451261377384423,0.031539819859068924,0.029060699531730943,0.0388363217337539
2021-07-12,0.5969704768687613,0.058189053904198096,0.08538766027195399,0.04825854165983276,0.052734809988854034,0.04408053239984103,0.04422292351593124,0.028864262154872998,0.02200634221550371,0.019285397020250734
2021-07-13,0.5979543219141619,0.07246475983063835,0.07894668456328247,0.05773658497804769,0.03327706089586348,0.038049888510007256,0.04929251933615458,0.03734658969475185,0.02859200362338866,0.006339586653703801
2021-07-14,0.5925097649154271,0.05872458456554574,0.07776349850759653,0.05302561173724534,0.04570056672124683,0.05510712794887076,0.04584640676920297,0.02312907468803179,0.01815312588020342,0.0300402382666294
2021-07-15,0.60034865610596,0.056486563114526364,0.07991703029683381,0.04765847357680405,0.05473679560649175,0.04540935457098646,0.04697141018582616,0.038411537312268075,0.007249653306983972,0.022810525923319315
2021-07-16,0.5991835939694599,0.057305450119202746,0.07742017355662487,0.04716041508970963,0.05640148085063575,0.030458215800531187,0.04932788588252988,0.04246055270717455,0.02415164254172994,0.01613058948240155
2021-07-19,0.6141403489470879,0.04503217630969406,0.07913052376539284,0.044101855699053505,0.050299588867473745,0.018809795691802734,0.0447194813937919,0.03631149940632579,0.029676604617877005,0.037778125301500536
2021-07-20,0.6019200577636747,0.0691502178236036,0.07085702764392665,0.060720598389628934,0.03466125636841818,0.028681844953031402,0.03584711851812088,0.028187496895830916,0.03916474000784628,0.030809641635918518
2021-07-21,0.6116195288450222,0.052620867431747924,0.08452356123948422,0.06070917930025769,0.046729024155234854,0.028264047101833258,0.04108633642185915,0.03963400583857306,0.01645414516243216,0.01835930450355554
2021-07-22,0.5986319274391442,0.05650621999719882,0.07915986148520057,0.05181606080156262,0.04810405445033967,0.042677946397283666,0.04567081181373287,0.027218644288942193,0.02704719071908714,0.02316728260750807
2021-07-23,0.6004533779115794,0.05017226782687511,0.07762428215267246,0.05441298608200417,0.04963986412446745,0.04557167987113672,0.04801096341276339,0.03862657811298235,0.009481989255538684,0.026006011249980462
2021-07-26,0.5999748848078986,0.059122411770462825,0.0766521207596984,0.0541555525986036,0.04569391809854282,0.03647552297645879,0.03926224221721869,0.03292987887863485,0.037016806889641506,0.01871666100283984
2021-07-27,0.5838414853390113,0.05691839932728196,0.0899509720405269,0.05973214089557098,0.029360833146593723,0.05156415308632625,0.047426698494387166,0.0322767459080009,0.023125477352290442,0.02580309441001026
