"Date","Open","High","Low","Close"
"Thu Aug 22 2024 14:30:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 14:35:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 14:40:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 14:45:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 14:50:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 14:55:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:00:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:05:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:10:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:15:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:20:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Thu Aug 22 2024 15:25:00 GMT+0530 (India Standard Time)","150.35","150.35","150.35","150.35"
"Fri Aug 23 2024 11:05:00 GMT+0530 (India Standard Time)","140.00","140.00","140.00","140.00"
"Fri Aug 23 2024 11:10:00 GMT+0530 (India Standard Time)","140.00","142.70","140.00","142.70"
"Fri Aug 23 2024 11:15:00 GMT+0530 (India Standard Time)","142.70","143.10","141.95","143.10"
"Fri Aug 23 2024 11:20:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:25:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:30:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:35:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:40:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:45:00 GMT+0530 (India Standard Time)","143.10","143.10","143.10","143.10"
"Fri Aug 23 2024 11:50:00 GMT+0530 (India Standard Time)","143.10","147.20","143.10","147.20"
"Fri Aug 23 2024 11:55:00 GMT+0530 (India Standard Time)","147.20","147.20","146.20","146.30"
"Fri Aug 23 2024 12:00:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:05:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:10:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:15:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:20:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:25:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:30:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:35:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:40:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:45:00 GMT+0530 (India Standard Time)","146.30","146.30","146.30","146.30"
"Fri Aug 23 2024 12:50:00 GMT+0530 (India Standard Time)","146.30","146.30","144.05","144.05"
"Fri Aug 23 2024 12:55:00 GMT+0530 (India Standard Time)","144.05","144.05","144.05","144.05"
"Fri Aug 23 2024 13:00:00 GMT+0530 (India Standard Time)","144.05","144.05","144.05","144.05"
"Fri Aug 23 2024 13:05:00 GMT+0530 (India Standard Time)","144.05","144.55","144.05","144.55"
"Fri Aug 23 2024 13:10:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:15:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:20:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:25:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:30:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:35:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Fri Aug 23 2024 13:40:00 GMT+0530 (India Standard Time)","144.55","146.55","144.55","145.80"
"Fri Aug 23 2024 13:45:00 GMT+0530 (India Standard Time)","145.80","146.45","145.80","146.45"
"Fri Aug 23 2024 13:50:00 GMT+0530 (India Standard Time)","146.45","147.45","144.75","144.75"
"Fri Aug 23 2024 13:55:00 GMT+0530 (India Standard Time)","144.75","145.55","144.75","145.55"
"Fri Aug 23 2024 14:00:00 GMT+0530 (India Standard Time)","145.55","145.55","145.55","145.55"
"Fri Aug 23 2024 14:05:00 GMT+0530 (India Standard Time)","145.55","145.55","145.55","145.55"
"Fri Aug 23 2024 14:10:00 GMT+0530 (India Standard Time)","145.55","145.55","145.55","145.55"
"Fri Aug 23 2024 14:15:00 GMT+0530 (India Standard Time)","145.55","145.55","145.55","145.55"
"Fri Aug 23 2024 14:20:00 GMT+0530 (India Standard Time)","145.55","145.55","145.55","145.55"
"Fri Aug 23 2024 14:25:00 GMT+0530 (India Standard Time)","145.55","145.55","143.40","143.40"
"Fri Aug 23 2024 14:30:00 GMT+0530 (India Standard Time)","143.40","143.40","143.40","143.40"
"Fri Aug 23 2024 14:35:00 GMT+0530 (India Standard Time)","143.40","143.40","143.40","143.40"
"Fri Aug 23 2024 14:40:00 GMT+0530 (India Standard Time)","143.40","143.40","143.40","143.40"
"Fri Aug 23 2024 14:45:00 GMT+0530 (India Standard Time)","143.40","146.00","143.40","146.00"
"Fri Aug 23 2024 14:50:00 GMT+0530 (India Standard Time)","146.00","146.00","146.00","146.00"
"Fri Aug 23 2024 14:55:00 GMT+0530 (India Standard Time)","146.00","146.00","146.00","146.00"
"Fri Aug 23 2024 15:00:00 GMT+0530 (India Standard Time)","146.00","146.00","146.00","146.00"
"Fri Aug 23 2024 15:05:00 GMT+0530 (India Standard Time)","146.00","147.00","146.00","147.00"
"Fri Aug 23 2024 15:10:00 GMT+0530 (India Standard Time)","147.00","147.00","147.00","147.00"
"Fri Aug 23 2024 15:15:00 GMT+0530 (India Standard Time)","147.00","147.00","147.00","147.00"
"Fri Aug 23 2024 15:20:00 GMT+0530 (India Standard Time)","147.00","147.00","147.00","147.00"
"Fri Aug 23 2024 15:25:00 GMT+0530 (India Standard Time)","147.00","147.00","147.00","147.00"
"Mon Aug 26 2024 09:25:00 GMT+0530 (India Standard Time)","141.35","141.45","141.35","141.35"
"Mon Aug 26 2024 09:30:00 GMT+0530 (India Standard Time)","141.35","141.90","136.85","136.85"
"Mon Aug 26 2024 09:35:00 GMT+0530 (India Standard Time)","136.85","136.85","134.00","134.00"
"Mon Aug 26 2024 09:40:00 GMT+0530 (India Standard Time)","134.00","134.00","134.00","134.00"
"Mon Aug 26 2024 09:45:00 GMT+0530 (India Standard Time)","133.15","134.75","133.15","134.70"
"Mon Aug 26 2024 09:50:00 GMT+0530 (India Standard Time)","134.05","134.05","134.05","134.05"
"Mon Aug 26 2024 09:55:00 GMT+0530 (India Standard Time)","134.05","134.05","132.00","132.00"
"Mon Aug 26 2024 10:00:00 GMT+0530 (India Standard Time)","132.00","133.30","132.00","133.30"
"Mon Aug 26 2024 10:05:00 GMT+0530 (India Standard Time)","133.30","133.30","133.30","133.30"
"Mon Aug 26 2024 10:10:00 GMT+0530 (India Standard Time)","133.30","133.30","133.30","133.30"
"Mon Aug 26 2024 10:15:00 GMT+0530 (India Standard Time)","133.30","133.30","126.35","126.35"
"Mon Aug 26 2024 10:20:00 GMT+0530 (India Standard Time)","126.35","127.25","126.35","127.25"
"Mon Aug 26 2024 10:25:00 GMT+0530 (India Standard Time)","127.25","127.25","127.25","127.25"
"Mon Aug 26 2024 10:30:00 GMT+0530 (India Standard Time)","127.25","127.25","125.00","125.00"
"Mon Aug 26 2024 10:35:00 GMT+0530 (India Standard Time)","125.00","125.00","121.20","121.20"
"Mon Aug 26 2024 10:40:00 GMT+0530 (India Standard Time)","121.20","121.20","121.20","121.20"
"Mon Aug 26 2024 10:45:00 GMT+0530 (India Standard Time)","121.20","124.25","121.20","123.00"
"Mon Aug 26 2024 10:50:00 GMT+0530 (India Standard Time)","123.00","123.00","123.00","123.00"
"Mon Aug 26 2024 10:55:00 GMT+0530 (India Standard Time)","123.00","123.00","123.00","123.00"
"Mon Aug 26 2024 11:00:00 GMT+0530 (India Standard Time)","123.00","125.00","123.00","125.00"
"Mon Aug 26 2024 11:05:00 GMT+0530 (India Standard Time)","125.00","126.20","125.00","125.70"
"Mon Aug 26 2024 11:10:00 GMT+0530 (India Standard Time)","125.70","125.70","125.70","125.70"
"Mon Aug 26 2024 11:15:00 GMT+0530 (India Standard Time)","125.70","125.70","125.70","125.70"
"Mon Aug 26 2024 11:20:00 GMT+0530 (India Standard Time)","125.70","127.20","125.70","127.20"
"Mon Aug 26 2024 11:25:00 GMT+0530 (India Standard Time)","127.20","127.20","127.20","127.20"
"Mon Aug 26 2024 11:30:00 GMT+0530 (India Standard Time)","127.20","127.20","127.20","127.20"
"Mon Aug 26 2024 11:35:00 GMT+0530 (India Standard Time)","127.20","127.20","123.75","123.75"
"Mon Aug 26 2024 11:40:00 GMT+0530 (India Standard Time)","123.75","123.75","122.05","122.50"
"Mon Aug 26 2024 11:45:00 GMT+0530 (India Standard Time)","122.50","122.50","122.50","122.50"
"Mon Aug 26 2024 11:50:00 GMT+0530 (India Standard Time)","122.50","122.85","122.30","122.30"
"Mon Aug 26 2024 11:55:00 GMT+0530 (India Standard Time)","122.30","122.30","122.30","122.30"
"Mon Aug 26 2024 12:00:00 GMT+0530 (India Standard Time)","122.30","122.30","120.20","121.60"
"Mon Aug 26 2024 12:05:00 GMT+0530 (India Standard Time)","121.60","121.60","118.45","118.45"
"Mon Aug 26 2024 12:10:00 GMT+0530 (India Standard Time)","118.45","120.20","118.45","120.20"
"Mon Aug 26 2024 12:15:00 GMT+0530 (India Standard Time)","120.35","120.35","120.20","120.20"
"Mon Aug 26 2024 12:20:00 GMT+0530 (India Standard Time)","120.20","120.20","120.20","120.20"
"Mon Aug 26 2024 12:25:00 GMT+0530 (India Standard Time)","120.20","120.20","120.20","120.20"
"Mon Aug 26 2024 12:30:00 GMT+0530 (India Standard Time)","120.20","120.90","120.20","120.55"
"Mon Aug 26 2024 12:35:00 GMT+0530 (India Standard Time)","120.55","120.55","120.55","120.55"
"Mon Aug 26 2024 12:40:00 GMT+0530 (India Standard Time)","120.55","121.60","120.00","121.60"
"Mon Aug 26 2024 12:45:00 GMT+0530 (India Standard Time)","121.60","121.60","121.60","121.60"
"Mon Aug 26 2024 12:50:00 GMT+0530 (India Standard Time)","121.60","121.60","121.60","121.60"
"Mon Aug 26 2024 12:55:00 GMT+0530 (India Standard Time)","121.60","123.90","121.60","123.30"
"Mon Aug 26 2024 13:00:00 GMT+0530 (India Standard Time)","123.30","123.30","123.30","123.30"
"Mon Aug 26 2024 13:05:00 GMT+0530 (India Standard Time)","123.30","123.30","123.30","123.30"
"Mon Aug 26 2024 13:10:00 GMT+0530 (India Standard Time)","123.30","125.05","123.30","125.05"
"Mon Aug 26 2024 13:15:00 GMT+0530 (India Standard Time)","125.05","126.55","125.05","126.55"
"Mon Aug 26 2024 13:20:00 GMT+0530 (India Standard Time)","126.55","126.65","126.55","126.65"
"Mon Aug 26 2024 13:25:00 GMT+0530 (India Standard Time)","126.65","126.65","126.30","126.30"
"Mon Aug 26 2024 13:30:00 GMT+0530 (India Standard Time)","126.30","126.75","126.30","126.75"
"Mon Aug 26 2024 13:35:00 GMT+0530 (India Standard Time)","128.15","130.10","128.15","130.10"
"Mon Aug 26 2024 13:40:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 13:45:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 13:50:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 13:55:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 14:00:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 14:05:00 GMT+0530 (India Standard Time)","130.10","130.10","130.10","130.10"
"Mon Aug 26 2024 14:10:00 GMT+0530 (India Standard Time)","130.10","131.00","130.10","131.00"
"Mon Aug 26 2024 14:15:00 GMT+0530 (India Standard Time)","131.00","131.00","127.60","127.60"
"Mon Aug 26 2024 14:20:00 GMT+0530 (India Standard Time)","127.60","127.60","126.55","126.55"
"Mon Aug 26 2024 14:25:00 GMT+0530 (India Standard Time)","126.55","126.55","126.55","126.55"
"Mon Aug 26 2024 14:30:00 GMT+0530 (India Standard Time)","126.55","126.55","124.50","124.50"
"Mon Aug 26 2024 14:35:00 GMT+0530 (India Standard Time)","124.50","124.50","124.50","124.50"
"Mon Aug 26 2024 14:40:00 GMT+0530 (India Standard Time)","124.50","125.50","124.50","125.50"
"Mon Aug 26 2024 14:45:00 GMT+0530 (India Standard Time)","125.50","126.30","125.50","126.30"
"Mon Aug 26 2024 14:50:00 GMT+0530 (India Standard Time)","126.30","126.30","125.40","125.60"
"Mon Aug 26 2024 14:55:00 GMT+0530 (India Standard Time)","125.60","125.75","125.60","125.75"
"Mon Aug 26 2024 15:00:00 GMT+0530 (India Standard Time)","125.75","129.00","125.75","129.00"
"Mon Aug 26 2024 15:05:00 GMT+0530 (India Standard Time)","129.00","130.05","128.70","130.05"
"Mon Aug 26 2024 15:10:00 GMT+0530 (India Standard Time)","130.05","134.20","130.05","133.60"
"Mon Aug 26 2024 15:15:00 GMT+0530 (India Standard Time)","133.60","133.75","131.50","133.75"
"Mon Aug 26 2024 15:20:00 GMT+0530 (India Standard Time)","133.75","133.75","132.60","132.95"
"Mon Aug 26 2024 15:25:00 GMT+0530 (India Standard Time)","132.95","135.40","132.95","133.80"
"Tue Aug 27 2024 09:30:00 GMT+0530 (India Standard Time)","138.15","138.15","138.15","138.15"
"Tue Aug 27 2024 09:35:00 GMT+0530 (India Standard Time)","138.15","138.65","138.15","138.65"
"Tue Aug 27 2024 09:40:00 GMT+0530 (India Standard Time)","138.65","138.85","138.50","138.85"
"Tue Aug 27 2024 09:45:00 GMT+0530 (India Standard Time)","138.00","140.00","138.00","140.00"
"Tue Aug 27 2024 09:50:00 GMT+0530 (India Standard Time)","140.00","140.00","134.85","135.40"
"Tue Aug 27 2024 09:55:00 GMT+0530 (India Standard Time)","135.40","138.00","135.40","138.00"
"Tue Aug 27 2024 10:00:00 GMT+0530 (India Standard Time)","138.00","139.90","138.00","139.90"
"Tue Aug 27 2024 10:05:00 GMT+0530 (India Standard Time)","139.90","140.75","139.90","140.75"
"Tue Aug 27 2024 10:10:00 GMT+0530 (India Standard Time)","140.75","142.90","140.75","142.90"
"Tue Aug 27 2024 10:15:00 GMT+0530 (India Standard Time)","142.90","142.90","142.90","142.90"
"Tue Aug 27 2024 10:20:00 GMT+0530 (India Standard Time)","142.90","142.90","141.35","141.35"
"Tue Aug 27 2024 10:25:00 GMT+0530 (India Standard Time)","141.35","144.20","141.35","144.20"
"Tue Aug 27 2024 10:30:00 GMT+0530 (India Standard Time)","144.20","145.45","144.20","145.45"
"Tue Aug 27 2024 10:35:00 GMT+0530 (India Standard Time)","145.45","145.45","143.95","144.00"
"Tue Aug 27 2024 10:40:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 10:45:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 10:50:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 10:55:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 11:00:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 11:05:00 GMT+0530 (India Standard Time)","144.00","144.00","144.00","144.00"
"Tue Aug 27 2024 11:10:00 GMT+0530 (India Standard Time)","144.00","144.00","140.20","140.20"
"Tue Aug 27 2024 11:15:00 GMT+0530 (India Standard Time)","140.20","141.90","140.20","141.60"
"Tue Aug 27 2024 11:20:00 GMT+0530 (India Standard Time)","141.60","141.60","140.05","140.05"
"Tue Aug 27 2024 11:25:00 GMT+0530 (India Standard Time)","140.05","140.30","140.05","140.30"
"Tue Aug 27 2024 11:30:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 11:35:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 11:40:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 11:45:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 11:50:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 11:55:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 12:00:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 12:05:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 12:10:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 12:15:00 GMT+0530 (India Standard Time)","140.30","140.30","140.30","140.30"
"Tue Aug 27 2024 12:20:00 GMT+0530 (India Standard Time)","140.30","145.05","140.30","145.05"
"Tue Aug 27 2024 12:25:00 GMT+0530 (India Standard Time)","145.05","145.50","145.05","145.50"
"Tue Aug 27 2024 12:30:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 12:35:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 12:40:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 12:45:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 12:50:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 12:55:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 13:00:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 13:05:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 13:10:00 GMT+0530 (India Standard Time)","145.50","145.50","145.50","145.50"
"Tue Aug 27 2024 13:15:00 GMT+0530 (India Standard Time)","145.50","145.65","145.00","145.65"
"Tue Aug 27 2024 13:20:00 GMT+0530 (India Standard Time)","145.65","145.65","144.55","144.55"
"Tue Aug 27 2024 13:25:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:30:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:35:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:40:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:45:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:50:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 13:55:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 14:00:00 GMT+0530 (India Standard Time)","144.55","144.55","144.55","144.55"
"Tue Aug 27 2024 14:05:00 GMT+0530 (India Standard Time)","144.55","144.55","143.75","143.75"
"Tue Aug 27 2024 14:10:00 GMT+0530 (India Standard Time)","143.75","143.75","143.75","143.75"
"Tue Aug 27 2024 14:15:00 GMT+0530 (India Standard Time)","143.75","143.75","143.75","143.75"
"Tue Aug 27 2024 14:20:00 GMT+0530 (India Standard Time)","143.75","143.75","143.75","143.75"
"Tue Aug 27 2024 14:25:00 GMT+0530 (India Standard Time)","143.75","143.75","143.75","143.75"
"Tue Aug 27 2024 14:30:00 GMT+0530 (India Standard Time)","143.75","143.75","141.60","141.60"
"Tue Aug 27 2024 14:35:00 GMT+0530 (India Standard Time)","141.60","141.60","141.60","141.60"
"Tue Aug 27 2024 14:40:00 GMT+0530 (India Standard Time)","141.60","141.60","141.60","141.60"
"Tue Aug 27 2024 14:45:00 GMT+0530 (India Standard Time)","141.60","146.15","141.60","146.05"
"Tue Aug 27 2024 14:50:00 GMT+0530 (India Standard Time)","146.05","146.05","146.05","146.05"
"Tue Aug 27 2024 14:55:00 GMT+0530 (India Standard Time)","147.00","149.00","147.00","148.50"
"Tue Aug 27 2024 15:00:00 GMT+0530 (India Standard Time)","148.50","148.50","148.50","148.50"
"Tue Aug 27 2024 15:05:00 GMT+0530 (India Standard Time)","148.50","148.50","148.50","148.50"
"Tue Aug 27 2024 15:10:00 GMT+0530 (India Standard Time)","148.50","148.50","148.50","148.50"
"Tue Aug 27 2024 15:15:00 GMT+0530 (India Standard Time)","148.50","148.50","148.50","148.50"
"Tue Aug 27 2024 15:20:00 GMT+0530 (India Standard Time)","148.50","148.50","148.50","148.50"
"Tue Aug 27 2024 15:25:00 GMT+0530 (India Standard Time)","148.50","148.50","146.75","147.50"
"Wed Aug 28 2024 09:30:00 GMT+0530 (India Standard Time)","143.00","145.30","143.00","145.30"
"Wed Aug 28 2024 09:35:00 GMT+0530 (India Standard Time)","145.30","145.30","145.30","145.30"
"Wed Aug 28 2024 09:40:00 GMT+0530 (India Standard Time)","145.30","145.30","145.30","145.30"
"Wed Aug 28 2024 09:45:00 GMT+0530 (India Standard Time)","145.30","145.30","142.60","142.60"
"Wed Aug 28 2024 09:50:00 GMT+0530 (India Standard Time)","142.60","142.60","142.60","142.60"
"Wed Aug 28 2024 09:55:00 GMT+0530 (India Standard Time)","142.60","142.60","142.60","142.60"
"Wed Aug 28 2024 10:00:00 GMT+0530 (India Standard Time)","142.60","142.60","142.60","142.60"
"Wed Aug 28 2024 10:05:00 GMT+0530 (India Standard Time)","142.60","145.55","142.60","145.55"
"Wed Aug 28 2024 10:10:00 GMT+0530 (India Standard Time)","145.55","146.25","145.55","146.25"
"Wed Aug 28 2024 10:15:00 GMT+0530 (India Standard Time)","146.25","146.25","146.25","146.25"
"Wed Aug 28 2024 10:20:00 GMT+0530 (India Standard Time)","146.25","146.25","146.25","146.25"
"Wed Aug 28 2024 10:25:00 GMT+0530 (India Standard Time)","146.25","146.25","146.25","146.25"
"Wed Aug 28 2024 10:30:00 GMT+0530 (India Standard Time)","146.25","147.85","146.25","147.85"
"Wed Aug 28 2024 10:35:00 GMT+0530 (India Standard Time)","147.85","152.05","147.85","152.05"
"Wed Aug 28 2024 10:40:00 GMT+0530 (India Standard Time)","152.05","152.85","152.05","152.85"
"Wed Aug 28 2024 10:45:00 GMT+0530 (India Standard Time)","152.85","152.85","152.85","152.85"
"Wed Aug 28 2024 10:50:00 GMT+0530 (India Standard Time)","152.85","153.00","152.85","153.00"
"Wed Aug 28 2024 10:55:00 GMT+0530 (India Standard Time)","153.00","153.00","153.00","153.00"
"Wed Aug 28 2024 11:00:00 GMT+0530 (India Standard Time)","153.00","153.00","153.00","153.00"
"Wed Aug 28 2024 11:05:00 GMT+0530 (India Standard Time)","153.00","153.00","153.00","153.00"
"Wed Aug 28 2024 11:10:00 GMT+0530 (India Standard Time)","153.00","153.00","147.55","147.55"
"Wed Aug 28 2024 11:15:00 GMT+0530 (India Standard Time)","147.55","147.55","147.55","147.55"
"Wed Aug 28 2024 11:20:00 GMT+0530 (India Standard Time)","143.30","143.30","143.30","143.30"
"Wed Aug 28 2024 11:25:00 GMT+0530 (India Standard Time)","143.30","143.30","143.30","143.30"
"Wed Aug 28 2024 11:30:00 GMT+0530 (India Standard Time)","143.30","143.30","140.85","141.35"
"Wed Aug 28 2024 11:35:00 GMT+0530 (India Standard Time)","141.20","141.20","140.05","140.05"
