"Date","Open","High","Low","Close"
"Tue Aug 20 2024 15:20:00 GMT+0530 (India Standard Time)","106.60","106.60","106.60","106.60"
"Tue Aug 20 2024 15:25:00 GMT+0530 (India Standard Time)","106.60","106.60","106.60","106.60"
"Wed Aug 21 2024 10:35:00 GMT+0530 (India Standard Time)","99.00","101.00","99.00","101.00"
"Wed Aug 21 2024 10:40:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Wed Aug 21 2024 10:45:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Wed Aug 21 2024 10:50:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Wed Aug 21 2024 10:55:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Wed Aug 21 2024 11:00:00 GMT+0530 (India Standard Time)","101.00","101.00","99.80","99.80"
"Wed Aug 21 2024 11:05:00 GMT+0530 (India Standard Time)","99.80","102.55","99.80","102.55"
"Wed Aug 21 2024 11:10:00 GMT+0530 (India Standard Time)","102.55","102.55","102.55","102.55"
"Wed Aug 21 2024 11:15:00 GMT+0530 (India Standard Time)","102.55","102.55","101.30","101.45"
"Wed Aug 21 2024 11:20:00 GMT+0530 (India Standard Time)","101.45","101.70","101.20","101.25"
"Wed Aug 21 2024 11:25:00 GMT+0530 (India Standard Time)","101.25","101.25","101.25","101.25"
"Wed Aug 21 2024 11:30:00 GMT+0530 (India Standard Time)","101.25","101.25","101.25","101.25"
"Wed Aug 21 2024 11:35:00 GMT+0530 (India Standard Time)","101.25","102.55","101.25","102.55"
"Wed Aug 21 2024 11:40:00 GMT+0530 (India Standard Time)","102.55","102.55","102.55","102.55"
"Wed Aug 21 2024 11:45:00 GMT+0530 (India Standard Time)","102.55","103.05","102.55","103.05"
"Wed Aug 21 2024 11:50:00 GMT+0530 (India Standard Time)","103.05","103.05","103.05","103.05"
"Wed Aug 21 2024 11:55:00 GMT+0530 (India Standard Time)","103.05","103.05","102.50","102.50"
"Wed Aug 21 2024 12:00:00 GMT+0530 (India Standard Time)","102.50","102.50","100.05","100.05"
"Wed Aug 21 2024 12:05:00 GMT+0530 (India Standard Time)","100.05","100.55","100.05","100.55"
"Wed Aug 21 2024 12:10:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:15:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:20:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:25:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:30:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:35:00 GMT+0530 (India Standard Time)","100.55","100.55","100.55","100.55"
"Wed Aug 21 2024 12:40:00 GMT+0530 (India Standard Time)","100.55","102.40","100.55","102.30"
"Wed Aug 21 2024 12:45:00 GMT+0530 (India Standard Time)","102.30","102.30","102.30","102.30"
"Wed Aug 21 2024 12:50:00 GMT+0530 (India Standard Time)","102.30","102.30","102.30","102.30"
"Wed Aug 21 2024 12:55:00 GMT+0530 (India Standard Time)","102.30","102.30","102.30","102.30"
"Wed Aug 21 2024 13:00:00 GMT+0530 (India Standard Time)","102.30","102.30","101.35","101.50"
"Wed Aug 21 2024 13:05:00 GMT+0530 (India Standard Time)","101.50","101.50","101.40","101.40"
"Wed Aug 21 2024 13:10:00 GMT+0530 (India Standard Time)","101.40","102.20","101.40","102.20"
"Wed Aug 21 2024 13:15:00 GMT+0530 (India Standard Time)","102.20","106.00","102.20","106.00"
"Wed Aug 21 2024 13:20:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:25:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:30:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:35:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:40:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:45:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:50:00 GMT+0530 (India Standard Time)","106.00","106.00","106.00","106.00"
"Wed Aug 21 2024 13:55:00 GMT+0530 (India Standard Time)","106.00","106.00","101.70","103.30"
"Wed Aug 21 2024 14:00:00 GMT+0530 (India Standard Time)","103.30","103.30","103.30","103.30"
"Wed Aug 21 2024 14:05:00 GMT+0530 (India Standard Time)","103.30","103.30","103.30","103.30"
"Wed Aug 21 2024 14:10:00 GMT+0530 (India Standard Time)","103.30","103.30","103.30","103.30"
"Wed Aug 21 2024 14:15:00 GMT+0530 (India Standard Time)","103.30","103.30","103.30","103.30"
"Wed Aug 21 2024 14:20:00 GMT+0530 (India Standard Time)","103.30","103.30","103.30","103.30"
"Wed Aug 21 2024 14:25:00 GMT+0530 (India Standard Time)","103.30","103.30","102.50","102.50"
"Wed Aug 21 2024 14:30:00 GMT+0530 (India Standard Time)","102.50","102.50","102.50","102.50"
"Wed Aug 21 2024 14:35:00 GMT+0530 (India Standard Time)","102.50","106.45","102.50","106.45"
"Wed Aug 21 2024 14:40:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 14:45:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 14:50:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 14:55:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:00:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:05:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:10:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:15:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:20:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Wed Aug 21 2024 15:25:00 GMT+0530 (India Standard Time)","106.45","106.45","106.45","106.45"
"Thu Aug 22 2024 09:25:00 GMT+0530 (India Standard Time)","104.50","104.50","104.50","104.50"
"Thu Aug 22 2024 09:30:00 GMT+0530 (India Standard Time)","104.50","104.50","104.50","104.50"
"Thu Aug 22 2024 09:35:00 GMT+0530 (India Standard Time)","104.50","104.50","104.50","104.50"
"Thu Aug 22 2024 09:40:00 GMT+0530 (India Standard Time)","104.50","104.50","104.50","104.50"
"Thu Aug 22 2024 09:45:00 GMT+0530 (India Standard Time)","104.50","108.75","104.50","108.75"
"Thu Aug 22 2024 09:50:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 09:55:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:00:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:05:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:10:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:15:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:20:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:25:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:30:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:35:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:40:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:45:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:50:00 GMT+0530 (India Standard Time)","108.75","108.75","108.75","108.75"
"Thu Aug 22 2024 10:55:00 GMT+0530 (India Standard Time)","108.95","111.30","108.95","111.30"
"Thu Aug 22 2024 11:00:00 GMT+0530 (India Standard Time)","111.30","113.70","111.30","113.70"
"Thu Aug 22 2024 11:05:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:10:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:15:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:20:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:25:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:30:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:35:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:40:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:45:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:50:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 11:55:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 12:00:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 12:05:00 GMT+0530 (India Standard Time)","113.70","113.70","113.70","113.70"
"Thu Aug 22 2024 12:10:00 GMT+0530 (India Standard Time)","113.70","113.70","107.00","107.00"
"Thu Aug 22 2024 12:15:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:20:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:25:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:30:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:35:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:40:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:45:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:50:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 12:55:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:00:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:05:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:10:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:15:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:20:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:25:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:30:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:35:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:40:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:45:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:50:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 13:55:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:00:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:05:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:10:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:15:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:20:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:25:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:30:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:35:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:40:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:45:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:50:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 14:55:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:00:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:05:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:10:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:15:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:20:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Thu Aug 22 2024 15:25:00 GMT+0530 (India Standard Time)","107.00","107.00","107.00","107.00"
"Fri Aug 23 2024 10:35:00 GMT+0530 (India Standard Time)","101.25","104.65","101.25","101.25"
"Fri Aug 23 2024 10:40:00 GMT+0530 (India Standard Time)","101.25","101.25","101.25","101.25"
"Fri Aug 23 2024 10:45:00 GMT+0530 (India Standard Time)","101.25","101.25","97.55","97.55"
"Fri Aug 23 2024 10:50:00 GMT+0530 (India Standard Time)","97.55","98.10","97.55","97.65"
"Fri Aug 23 2024 10:55:00 GMT+0530 (India Standard Time)","97.65","98.20","97.65","98.20"
"Fri Aug 23 2024 11:00:00 GMT+0530 (India Standard Time)","98.20","101.00","98.20","101.00"
"Fri Aug 23 2024 11:05:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Fri Aug 23 2024 11:10:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Fri Aug 23 2024 11:15:00 GMT+0530 (India Standard Time)","101.00","101.00","101.00","101.00"
"Fri Aug 23 2024 11:20:00 GMT+0530 (India Standard Time)","101.00","102.20","101.00","102.20"
"Fri Aug 23 2024 11:25:00 GMT+0530 (India Standard Time)","102.20","103.00","101.95","103.00"
"Fri Aug 23 2024 11:30:00 GMT+0530 (India Standard Time)","103.00","103.00","103.00","103.00"
"Fri Aug 23 2024 11:35:00 GMT+0530 (India Standard Time)","103.00","105.45","103.00","105.45"
"Fri Aug 23 2024 11:40:00 GMT+0530 (India Standard Time)","105.45","106.55","105.45","105.80"
"Fri Aug 23 2024 11:45:00 GMT+0530 (India Standard Time)","105.80","106.45","105.20","106.45"
"Fri Aug 23 2024 11:50:00 GMT+0530 (India Standard Time)","106.45","106.45","106.20","106.25"
"Fri Aug 23 2024 11:55:00 GMT+0530 (India Standard Time)","106.25","106.25","106.25","106.25"
"Fri Aug 23 2024 12:00:00 GMT+0530 (India Standard Time)","106.25","106.25","104.75","104.75"
"Fri Aug 23 2024 12:05:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:10:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:15:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:20:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:25:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:30:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:35:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 12:40:00 GMT+0530 (India Standard Time)","104.75","104.75","103.00","103.00"
"Fri Aug 23 2024 12:45:00 GMT+0530 (India Standard Time)","103.00","103.00","103.00","103.00"
"Fri Aug 23 2024 12:50:00 GMT+0530 (India Standard Time)","103.00","103.00","103.00","103.00"
"Fri Aug 23 2024 12:55:00 GMT+0530 (India Standard Time)","103.00","103.00","103.00","103.00"
"Fri Aug 23 2024 13:00:00 GMT+0530 (India Standard Time)","103.00","104.20","103.00","104.20"
"Fri Aug 23 2024 13:05:00 GMT+0530 (India Standard Time)","104.20","105.25","104.20","105.25"
"Fri Aug 23 2024 13:10:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Fri Aug 23 2024 13:15:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Fri Aug 23 2024 13:20:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Fri Aug 23 2024 13:25:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Fri Aug 23 2024 13:30:00 GMT+0530 (India Standard Time)","105.25","105.25","105.25","105.25"
"Fri Aug 23 2024 13:35:00 GMT+0530 (India Standard Time)","105.25","105.90","105.25","105.90"
"Fri Aug 23 2024 13:40:00 GMT+0530 (India Standard Time)","105.90","105.90","105.90","105.90"
"Fri Aug 23 2024 13:45:00 GMT+0530 (India Standard Time)","105.90","105.90","105.90","105.90"
"Fri Aug 23 2024 13:50:00 GMT+0530 (India Standard Time)","105.90","105.90","104.75","104.75"
"Fri Aug 23 2024 13:55:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 14:00:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 14:05:00 GMT+0530 (India Standard Time)","104.75","104.75","104.75","104.75"
"Fri Aug 23 2024 14:10:00 GMT+0530 (India Standard Time)","104.75","105.40","103.35","105.40"
"Fri Aug 23 2024 14:15:00 GMT+0530 (India Standard Time)","105.40","105.40","105.40","105.40"
"Fri Aug 23 2024 14:20:00 GMT+0530 (India Standard Time)","105.40","105.40","103.35","103.35"
"Fri Aug 23 2024 14:25:00 GMT+0530 (India Standard Time)","103.35","103.35","103.35","103.35"
"Fri Aug 23 2024 14:30:00 GMT+0530 (India Standard Time)","104.95","104.95","104.55","104.55"
"Fri Aug 23 2024 14:35:00 GMT+0530 (India Standard Time)","104.55","104.55","104.55","104.55"
"Fri Aug 23 2024 14:40:00 GMT+0530 (India Standard Time)","104.55","104.55","104.55","104.55"
"Fri Aug 23 2024 14:45:00 GMT+0530 (India Standard Time)","104.55","104.55","104.55","104.55"
"Fri Aug 23 2024 14:50:00 GMT+0530 (India Standard Time)","104.55","106.55","104.55","106.55"
"Fri Aug 23 2024 14:55:00 GMT+0530 (India Standard Time)","106.55","107.50","106.55","107.50"
"Fri Aug 23 2024 15:00:00 GMT+0530 (India Standard Time)","107.50","107.50","106.55","106.55"
"Fri Aug 23 2024 15:05:00 GMT+0530 (India Standard Time)","106.55","106.55","106.55","106.55"
"Fri Aug 23 2024 15:10:00 GMT+0530 (India Standard Time)","106.55","106.55","106.55","106.55"
"Fri Aug 23 2024 15:15:00 GMT+0530 (India Standard Time)","106.55","106.55","106.55","106.55"
"Fri Aug 23 2024 15:20:00 GMT+0530 (India Standard Time)","106.55","108.00","106.55","108.00"
"Fri Aug 23 2024 15:25:00 GMT+0530 (India Standard Time)","108.00","108.00","106.00","106.00"
"Mon Aug 26 2024 09:15:00 GMT+0530 (India Standard Time)","102.75","102.75","102.75","102.75"
"Mon Aug 26 2024 09:20:00 GMT+0530 (India Standard Time)","102.80","104.30","102.75","104.25"
"Mon Aug 26 2024 09:25:00 GMT+0530 (India Standard Time)","104.25","104.30","102.75","103.05"
"Mon Aug 26 2024 09:30:00 GMT+0530 (India Standard Time)","103.05","103.05","99.00","99.00"
"Mon Aug 26 2024 09:35:00 GMT+0530 (India Standard Time)","99.00","99.00","95.20","95.20"
"Mon Aug 26 2024 09:40:00 GMT+0530 (India Standard Time)","94.90","94.90","94.30","94.30"
"Mon Aug 26 2024 09:45:00 GMT+0530 (India Standard Time)","94.30","96.25","94.30","96.05"
"Mon Aug 26 2024 09:50:00 GMT+0530 (India Standard Time)","96.05","96.05","94.30","94.30"
"Mon Aug 26 2024 09:55:00 GMT+0530 (India Standard Time)","94.30","94.35","94.05","94.05"
"Mon Aug 26 2024 10:00:00 GMT+0530 (India Standard Time)","94.05","96.00","94.05","95.60"
"Mon Aug 26 2024 10:05:00 GMT+0530 (India Standard Time)","95.60","95.60","95.60","95.60"
"Mon Aug 26 2024 10:10:00 GMT+0530 (India Standard Time)","95.60","95.60","91.00","91.00"
"Mon Aug 26 2024 10:15:00 GMT+0530 (India Standard Time)","91.00","91.00","90.00","90.00"
"Mon Aug 26 2024 10:20:00 GMT+0530 (India Standard Time)","90.00","90.00","89.50","89.50"
"Mon Aug 26 2024 10:25:00 GMT+0530 (India Standard Time)","89.50","90.40","89.50","90.40"
"Mon Aug 26 2024 10:30:00 GMT+0530 (India Standard Time)","89.15","89.30","88.95","89.30"
"Mon Aug 26 2024 10:35:00 GMT+0530 (India Standard Time)","89.30","89.30","88.40","88.45"
"Mon Aug 26 2024 10:40:00 GMT+0530 (India Standard Time)","85.70","88.35","85.70","88.35"
"Mon Aug 26 2024 10:45:00 GMT+0530 (India Standard Time)","88.35","88.35","86.90","86.90"
"Mon Aug 26 2024 10:50:00 GMT+0530 (India Standard Time)","86.90","89.70","86.90","89.70"
"Mon Aug 26 2024 10:55:00 GMT+0530 (India Standard Time)","89.70","89.70","89.60","89.60"
"Mon Aug 26 2024 11:00:00 GMT+0530 (India Standard Time)","89.60","89.60","89.60","89.60"
"Mon Aug 26 2024 11:05:00 GMT+0530 (India Standard Time)","89.60","89.60","89.60","89.60"
"Mon Aug 26 2024 11:10:00 GMT+0530 (India Standard Time)","89.60","89.80","89.60","89.80"
"Mon Aug 26 2024 11:15:00 GMT+0530 (India Standard Time)","89.80","89.80","89.75","89.75"
"Mon Aug 26 2024 11:20:00 GMT+0530 (India Standard Time)","89.75","89.75","89.75","89.75"
"Mon Aug 26 2024 11:25:00 GMT+0530 (India Standard Time)","89.75","91.55","89.75","91.55"
"Mon Aug 26 2024 11:30:00 GMT+0530 (India Standard Time)","91.55","91.55","90.65","90.65"
"Mon Aug 26 2024 11:35:00 GMT+0530 (India Standard Time)","90.65","90.65","87.50","87.50"
"Mon Aug 26 2024 11:40:00 GMT+0530 (India Standard Time)","87.50","87.50","87.30","87.30"
"Mon Aug 26 2024 11:45:00 GMT+0530 (India Standard Time)","87.30","88.30","87.30","88.30"
"Mon Aug 26 2024 11:50:00 GMT+0530 (India Standard Time)","88.30","88.30","87.25","87.25"
"Mon Aug 26 2024 11:55:00 GMT+0530 (India Standard Time)","87.25","87.25","87.25","87.25"
"Mon Aug 26 2024 12:00:00 GMT+0530 (India Standard Time)","87.25","87.25","84.90","86.30"
"Mon Aug 26 2024 12:05:00 GMT+0530 (India Standard Time)","86.30","86.70","83.80","84.20"
"Mon Aug 26 2024 12:10:00 GMT+0530 (India Standard Time)","84.20","84.95","84.20","84.95"
"Mon Aug 26 2024 12:15:00 GMT+0530 (India Standard Time)","84.95","85.20","84.95","85.20"
"Mon Aug 26 2024 12:20:00 GMT+0530 (India Standard Time)","85.20","85.55","83.75","83.75"
"Mon Aug 26 2024 12:25:00 GMT+0530 (India Standard Time)","83.75","83.75","83.75","83.75"
"Mon Aug 26 2024 12:30:00 GMT+0530 (India Standard Time)","83.75","85.25","83.75","85.25"
"Mon Aug 26 2024 12:35:00 GMT+0530 (India Standard Time)","85.25","85.25","83.95","85.15"
"Mon Aug 26 2024 12:40:00 GMT+0530 (India Standard Time)","85.15","85.15","84.50","84.50"
