"Date","Open","High","Low","Close"
"Tue Aug 27 2024 10:10:00 GMT+0530 (India Standard Time)","31.65","32.00","31.65","32.00"
"Tue Aug 27 2024 10:15:00 GMT+0530 (India Standard Time)","32.00","32.00","31.80","31.80"
"Tue Aug 27 2024 10:20:00 GMT+0530 (India Standard Time)","31.80","31.80","31.70","31.70"
"Tue Aug 27 2024 10:25:00 GMT+0530 (India Standard Time)","32.55","32.95","32.50","32.95"
"Tue Aug 27 2024 10:30:00 GMT+0530 (India Standard Time)","32.40","32.85","32.20","32.20"
"Tue Aug 27 2024 10:35:00 GMT+0530 (India Standard Time)","32.20","32.50","32.00","32.50"
"Tue Aug 27 2024 10:40:00 GMT+0530 (India Standard Time)","32.50","33.00","32.50","32.75"
"Tue Aug 27 2024 10:45:00 GMT+0530 (India Standard Time)","32.75","32.75","32.55","32.55"
"Tue Aug 27 2024 10:50:00 GMT+0530 (India Standard Time)","32.55","33.20","32.55","33.20"
"Tue Aug 27 2024 10:55:00 GMT+0530 (India Standard Time)","33.20","33.20","31.70","31.70"
"Tue Aug 27 2024 11:00:00 GMT+0530 (India Standard Time)","31.55","31.55","31.55","31.55"
"Tue Aug 27 2024 11:05:00 GMT+0530 (India Standard Time)","31.55","31.90","31.55","31.80"
"Tue Aug 27 2024 11:10:00 GMT+0530 (India Standard Time)","31.80","31.80","31.65","31.65"
"Tue Aug 27 2024 11:15:00 GMT+0530 (India Standard Time)","31.65","31.75","31.65","31.75"
"Tue Aug 27 2024 11:20:00 GMT+0530 (India Standard Time)","31.75","31.75","31.40","31.40"
"Tue Aug 27 2024 11:25:00 GMT+0530 (India Standard Time)","31.40","31.60","31.25","31.60"
"Tue Aug 27 2024 11:30:00 GMT+0530 (India Standard Time)","31.60","31.60","31.20","31.60"
"Tue Aug 27 2024 11:35:00 GMT+0530 (India Standard Time)","31.60","32.00","31.60","32.00"
"Tue Aug 27 2024 11:40:00 GMT+0530 (India Standard Time)","32.00","32.15","32.00","32.15"
"Tue Aug 27 2024 11:45:00 GMT+0530 (India Standard Time)","32.15","32.45","32.15","32.25"
"Tue Aug 27 2024 11:50:00 GMT+0530 (India Standard Time)","32.25","33.00","32.25","33.00"
"Tue Aug 27 2024 11:55:00 GMT+0530 (India Standard Time)","33.00","33.05","33.00","33.05"
"Tue Aug 27 2024 12:00:00 GMT+0530 (India Standard Time)","32.95","33.30","32.95","33.10"
"Tue Aug 27 2024 12:05:00 GMT+0530 (India Standard Time)","33.10","33.10","32.10","32.35"
"Tue Aug 27 2024 12:10:00 GMT+0530 (India Standard Time)","32.35","32.35","32.30","32.30"
"Tue Aug 27 2024 12:15:00 GMT+0530 (India Standard Time)","32.30","32.30","31.65","31.65"
"Tue Aug 27 2024 12:20:00 GMT+0530 (India Standard Time)","31.65","32.20","31.65","32.20"
"Tue Aug 27 2024 12:25:00 GMT+0530 (India Standard Time)","32.20","32.20","32.20","32.20"
"Tue Aug 27 2024 12:30:00 GMT+0530 (India Standard Time)","32.80","32.80","32.80","32.80"
"Tue Aug 27 2024 12:35:00 GMT+0530 (India Standard Time)","32.80","32.90","32.80","32.90"
"Tue Aug 27 2024 12:40:00 GMT+0530 (India Standard Time)","32.90","32.90","32.25","32.25"
"Tue Aug 27 2024 12:45:00 GMT+0530 (India Standard Time)","32.25","33.25","32.25","32.30"
"Tue Aug 27 2024 12:50:00 GMT+0530 (India Standard Time)","32.30","32.30","32.15","32.15"
"Tue Aug 27 2024 12:55:00 GMT+0530 (India Standard Time)","32.15","32.45","32.15","32.45"
"Tue Aug 27 2024 13:00:00 GMT+0530 (India Standard Time)","32.20","33.00","32.20","33.00"
"Tue Aug 27 2024 13:05:00 GMT+0530 (India Standard Time)","33.00","33.00","32.40","32.40"
"Tue Aug 27 2024 13:10:00 GMT+0530 (India Standard Time)","32.40","32.40","32.40","32.40"
"Tue Aug 27 2024 13:15:00 GMT+0530 (India Standard Time)","32.40","32.60","32.20","32.55"
"Tue Aug 27 2024 13:20:00 GMT+0530 (India Standard Time)","32.55","32.55","32.15","32.15"
"Tue Aug 27 2024 13:25:00 GMT+0530 (India Standard Time)","32.15","32.15","32.15","32.15"
"Tue Aug 27 2024 13:30:00 GMT+0530 (India Standard Time)","31.55","31.80","31.55","31.80"
"Tue Aug 27 2024 13:35:00 GMT+0530 (India Standard Time)","31.80","31.85","31.80","31.85"
"Tue Aug 27 2024 13:40:00 GMT+0530 (India Standard Time)","31.85","32.10","31.85","32.10"
"Tue Aug 27 2024 13:45:00 GMT+0530 (India Standard Time)","32.10","32.40","32.10","32.30"
"Tue Aug 27 2024 13:50:00 GMT+0530 (India Standard Time)","32.30","32.30","31.30","31.30"
"Tue Aug 27 2024 13:55:00 GMT+0530 (India Standard Time)","31.30","31.75","31.30","31.75"
"Tue Aug 27 2024 14:00:00 GMT+0530 (India Standard Time)","31.75","32.00","31.75","32.00"
"Tue Aug 27 2024 14:05:00 GMT+0530 (India Standard Time)","32.00","32.00","31.70","31.80"
"Tue Aug 27 2024 14:10:00 GMT+0530 (India Standard Time)","31.80","31.80","31.40","31.40"
"Tue Aug 27 2024 14:15:00 GMT+0530 (India Standard Time)","31.40","31.40","31.40","31.40"
"Tue Aug 27 2024 14:20:00 GMT+0530 (India Standard Time)","31.40","31.40","31.05","31.10"
"Tue Aug 27 2024 14:25:00 GMT+0530 (India Standard Time)","31.10","31.40","31.10","31.40"
"Tue Aug 27 2024 14:30:00 GMT+0530 (India Standard Time)","31.30","31.30","30.90","30.90"
"Tue Aug 27 2024 14:35:00 GMT+0530 (India Standard Time)","30.90","31.60","30.90","31.60"
"Tue Aug 27 2024 14:40:00 GMT+0530 (India Standard Time)","31.50","31.65","31.40","31.65"
"Tue Aug 27 2024 14:45:00 GMT+0530 (India Standard Time)","31.85","31.95","31.70","31.75"
"Tue Aug 27 2024 14:50:00 GMT+0530 (India Standard Time)","31.75","32.15","31.75","32.15"
"Tue Aug 27 2024 14:55:00 GMT+0530 (India Standard Time)","32.15","32.95","32.15","32.60"
"Tue Aug 27 2024 15:00:00 GMT+0530 (India Standard Time)","32.60","32.60","31.85","31.90"
"Tue Aug 27 2024 15:05:00 GMT+0530 (India Standard Time)","31.90","32.60","31.90","32.10"
"Tue Aug 27 2024 15:10:00 GMT+0530 (India Standard Time)","32.10","32.20","32.10","32.20"
"Tue Aug 27 2024 15:15:00 GMT+0530 (India Standard Time)","32.20","32.75","32.15","32.40"
"Tue Aug 27 2024 15:20:00 GMT+0530 (India Standard Time)","32.40","32.75","32.30","32.75"
"Tue Aug 27 2024 15:25:00 GMT+0530 (India Standard Time)","32.75","33.70","32.60","33.70"
"Wed Aug 28 2024 09:15:00 GMT+0530 (India Standard Time)","32.20","32.20","29.65","29.65"
"Wed Aug 28 2024 09:20:00 GMT+0530 (India Standard Time)","30.00","30.10","29.15","30.10"
"Wed Aug 28 2024 09:25:00 GMT+0530 (India Standard Time)","30.10","31.80","30.10","31.80"
"Wed Aug 28 2024 09:30:00 GMT+0530 (India Standard Time)","31.80","32.00","31.10","31.90"
"Wed Aug 28 2024 09:35:00 GMT+0530 (India Standard Time)","32.50","32.85","31.95","32.70"
"Wed Aug 28 2024 09:40:00 GMT+0530 (India Standard Time)","32.70","32.80","32.15","32.15"
"Wed Aug 28 2024 09:45:00 GMT+0530 (India Standard Time)","32.50","32.70","30.95","31.90"
"Wed Aug 28 2024 09:50:00 GMT+0530 (India Standard Time)","31.90","32.60","31.90","32.60"
"Wed Aug 28 2024 09:55:00 GMT+0530 (India Standard Time)","32.60","32.60","32.40","32.40"
"Wed Aug 28 2024 10:00:00 GMT+0530 (India Standard Time)","32.40","32.50","32.10","32.50"
"Wed Aug 28 2024 10:05:00 GMT+0530 (India Standard Time)","32.50","33.50","32.50","33.30"
"Wed Aug 28 2024 10:10:00 GMT+0530 (India Standard Time)","33.30","33.30","33.20","33.20"
"Wed Aug 28 2024 10:15:00 GMT+0530 (India Standard Time)","33.20","33.95","33.00","33.95"
"Wed Aug 28 2024 10:20:00 GMT+0530 (India Standard Time)","33.95","33.95","33.50","33.50"
"Wed Aug 28 2024 10:25:00 GMT+0530 (India Standard Time)","33.50","33.50","33.50","33.50"
"Wed Aug 28 2024 10:30:00 GMT+0530 (India Standard Time)","33.50","34.35","33.50","34.30"
"Wed Aug 28 2024 10:35:00 GMT+0530 (India Standard Time)","34.30","36.00","34.30","35.40"
"Wed Aug 28 2024 10:40:00 GMT+0530 (India Standard Time)","35.40","38.40","35.40","38.40"
"Wed Aug 28 2024 10:45:00 GMT+0530 (India Standard Time)","37.90","38.70","37.20","37.20"
"Wed Aug 28 2024 10:50:00 GMT+0530 (India Standard Time)","35.55","35.95","34.65","35.95"
"Wed Aug 28 2024 10:55:00 GMT+0530 (India Standard Time)","35.95","35.95","35.55","35.70"
"Wed Aug 28 2024 11:00:00 GMT+0530 (India Standard Time)","35.70","35.80","35.60","35.60"
"Wed Aug 28 2024 11:05:00 GMT+0530 (India Standard Time)","35.60","36.20","35.60","35.95"
"Wed Aug 28 2024 11:10:00 GMT+0530 (India Standard Time)","35.95","35.95","33.75","33.75"
"Wed Aug 28 2024 11:15:00 GMT+0530 (India Standard Time)","33.75","33.75","33.00","33.00"
"Wed Aug 28 2024 11:20:00 GMT+0530 (India Standard Time)","33.00","33.00","32.25","32.90"
"Wed Aug 28 2024 11:25:00 GMT+0530 (India Standard Time)","33.00","33.35","31.55","31.55"
"Wed Aug 28 2024 11:30:00 GMT+0530 (India Standard Time)","31.20","31.60","30.80","31.50"
"Wed Aug 28 2024 11:35:00 GMT+0530 (India Standard Time)","31.50","31.50","30.25","30.65"
"Wed Aug 28 2024 11:40:00 GMT+0530 (India Standard Time)","30.65","30.70","30.65","30.65"
"Wed Aug 28 2024 11:45:00 GMT+0530 (India Standard Time)","29.50","30.55","29.50","30.50"
"Wed Aug 28 2024 11:50:00 GMT+0530 (India Standard Time)","30.50","31.15","30.50","31.15"
"Wed Aug 28 2024 11:55:00 GMT+0530 (India Standard Time)","31.15","32.15","31.15","32.10"
"Wed Aug 28 2024 12:00:00 GMT+0530 (India Standard Time)","32.10","32.60","31.70","31.80"
"Wed Aug 28 2024 12:05:00 GMT+0530 (India Standard Time)","31.80","32.50","31.40","32.10"
"Wed Aug 28 2024 12:10:00 GMT+0530 (India Standard Time)","32.10","33.35","31.95","33.35"
"Wed Aug 28 2024 12:15:00 GMT+0530 (India Standard Time)","33.25","33.75","32.25","32.65"
"Wed Aug 28 2024 12:20:00 GMT+0530 (India Standard Time)","32.65","32.85","31.70","31.70"
"Wed Aug 28 2024 12:25:00 GMT+0530 (India Standard Time)","31.70","32.10","31.70","32.10"
"Wed Aug 28 2024 12:30:00 GMT+0530 (India Standard Time)","31.85","32.00","31.70","31.80"
"Wed Aug 28 2024 12:35:00 GMT+0530 (India Standard Time)","31.80","32.65","31.80","32.20"
"Wed Aug 28 2024 12:40:00 GMT+0530 (India Standard Time)","32.20","32.20","31.65","31.85"
"Wed Aug 28 2024 12:45:00 GMT+0530 (India Standard Time)","31.85","32.80","31.85","32.20"
"Wed Aug 28 2024 12:50:00 GMT+0530 (India Standard Time)","32.20","32.80","32.20","32.60"
"Wed Aug 28 2024 12:55:00 GMT+0530 (India Standard Time)","32.60","33.30","32.45","33.30"
"Wed Aug 28 2024 13:00:00 GMT+0530 (India Standard Time)","33.30","33.50","33.30","33.45"
"Wed Aug 28 2024 13:05:00 GMT+0530 (India Standard Time)","33.45","33.80","33.35","33.35"
"Wed Aug 28 2024 13:10:00 GMT+0530 (India Standard Time)","33.35","34.50","33.15","33.85"
"Wed Aug 28 2024 13:15:00 GMT+0530 (India Standard Time)","33.80","34.25","33.75","34.25"
"Wed Aug 28 2024 13:20:00 GMT+0530 (India Standard Time)","34.25","35.05","34.20","34.50"
"Wed Aug 28 2024 13:25:00 GMT+0530 (India Standard Time)","34.50","34.95","34.30","34.40"
"Wed Aug 28 2024 13:30:00 GMT+0530 (India Standard Time)","34.40","35.00","34.25","34.60"
"Wed Aug 28 2024 13:35:00 GMT+0530 (India Standard Time)","34.60","35.55","34.60","35.55"
"Wed Aug 28 2024 13:40:00 GMT+0530 (India Standard Time)","35.55","36.20","35.40","36.15"
"Wed Aug 28 2024 13:45:00 GMT+0530 (India Standard Time)","36.15","36.15","35.05","35.15"
"Wed Aug 28 2024 13:50:00 GMT+0530 (India Standard Time)","35.15","36.40","35.15","36.30"
"Wed Aug 28 2024 13:55:00 GMT+0530 (India Standard Time)","36.30","36.75","36.25","36.25"
"Wed Aug 28 2024 14:00:00 GMT+0530 (India Standard Time)","36.25","36.55","35.85","35.85"
"Wed Aug 28 2024 14:05:00 GMT+0530 (India Standard Time)","35.85","35.85","35.20","35.30"
"Wed Aug 28 2024 14:10:00 GMT+0530 (India Standard Time)","35.30","35.45","35.00","35.45"
"Wed Aug 28 2024 14:15:00 GMT+0530 (India Standard Time)","35.45","36.00","35.25","36.00"
"Wed Aug 28 2024 14:20:00 GMT+0530 (India Standard Time)","35.85","36.50","35.85","36.40"
"Wed Aug 28 2024 14:25:00 GMT+0530 (India Standard Time)","36.55","37.00","36.50","36.90"
"Wed Aug 28 2024 14:30:00 GMT+0530 (India Standard Time)","36.90","37.75","36.65","36.75"
"Wed Aug 28 2024 14:35:00 GMT+0530 (India Standard Time)","36.95","37.05","36.15","36.90"
"Wed Aug 28 2024 14:40:00 GMT+0530 (India Standard Time)","37.10","37.95","36.95","37.85"
"Wed Aug 28 2024 14:45:00 GMT+0530 (India Standard Time)","37.85","37.85","36.45","36.70"
"Wed Aug 28 2024 14:50:00 GMT+0530 (India Standard Time)","37.10","38.50","36.90","37.05"
"Wed Aug 28 2024 14:55:00 GMT+0530 (India Standard Time)","37.05","38.80","37.05","38.80"
"Wed Aug 28 2024 15:00:00 GMT+0530 (India Standard Time)","38.05","38.05","35.90","36.65"
"Wed Aug 28 2024 15:05:00 GMT+0530 (India Standard Time)","36.65","36.90","36.20","36.40"
"Wed Aug 28 2024 15:10:00 GMT+0530 (India Standard Time)","36.40","37.45","36.40","36.75"
"Wed Aug 28 2024 15:15:00 GMT+0530 (India Standard Time)","36.80","37.05","36.20","36.45"
"Wed Aug 28 2024 15:20:00 GMT+0530 (India Standard Time)","36.45","37.00","35.95","36.05"
"Wed Aug 28 2024 15:25:00 GMT+0530 (India Standard Time)","36.05","36.55","35.55","36.55"
"Thu Aug 29 2024 09:15:00 GMT+0530 (India Standard Time)","35.25","38.00","35.00","38.00"
"Thu Aug 29 2024 09:20:00 GMT+0530 (India Standard Time)","37.40","38.70","36.50","36.50"
"Thu Aug 29 2024 09:25:00 GMT+0530 (India Standard Time)","36.50","38.00","36.50","36.90"
"Thu Aug 29 2024 09:30:00 GMT+0530 (India Standard Time)","36.50","38.65","36.00","38.10"
"Thu Aug 29 2024 09:35:00 GMT+0530 (India Standard Time)","38.50","38.50","37.35","37.80"
"Thu Aug 29 2024 09:40:00 GMT+0530 (India Standard Time)","37.80","38.05","37.25","37.40"
"Thu Aug 29 2024 09:45:00 GMT+0530 (India Standard Time)","37.40","37.40","34.80","35.10"
"Thu Aug 29 2024 09:50:00 GMT+0530 (India Standard Time)","35.10","36.00","34.30","35.50"
"Thu Aug 29 2024 09:55:00 GMT+0530 (India Standard Time)","35.55","36.55","35.05","36.10"
"Thu Aug 29 2024 10:00:00 GMT+0530 (India Standard Time)","36.10","36.45","35.60","36.10"
"Thu Aug 29 2024 10:05:00 GMT+0530 (India Standard Time)","36.05","36.25","35.20","35.25"
"Thu Aug 29 2024 10:10:00 GMT+0530 (India Standard Time)","35.25","35.25","33.50","34.85"
"Thu Aug 29 2024 10:15:00 GMT+0530 (India Standard Time)","34.45","34.45","33.15","33.85"
"Thu Aug 29 2024 10:20:00 GMT+0530 (India Standard Time)","33.15","33.15","30.80","31.50"
"Thu Aug 29 2024 10:25:00 GMT+0530 (India Standard Time)","31.50","31.75","31.00","31.30"
"Thu Aug 29 2024 10:30:00 GMT+0530 (India Standard Time)","31.50","31.50","30.20","30.70"
"Thu Aug 29 2024 10:35:00 GMT+0530 (India Standard Time)","30.50","31.90","30.30","31.85"
"Thu Aug 29 2024 10:40:00 GMT+0530 (India Standard Time)","31.85","32.45","31.75","31.75"
"Thu Aug 29 2024 10:45:00 GMT+0530 (India Standard Time)","31.75","32.20","31.15","31.15"
"Thu Aug 29 2024 10:50:00 GMT+0530 (India Standard Time)","30.95","31.75","30.00","30.10"
